"","date_amazon","date","id","price_offline","price_online","price_amazon","sale_online","product_online","product_amazon","merchant","url","imputed","comments","pricetype","datediff","cat_id","category","retailer_id","retailer_s"
"267","30-Jan-16","24-Jan-16","7428001",99.99,99.99,99,0,"SONOS - Boost Wireless Speaker Transmitter - White","SONOS BOOST for Sonos Wireless Network","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/SONOS-BOOST-Sonos-Wireless-Network/dp/B00NZ80B80/ref=sr_1_1?ie=UTF8&qid=1454214304&sr=8-1&keywords=SONOS+-+Boost+Wireless+Speaker+Transmitter+-+White",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"268","22-Jun-16","22-Jun-16","4370600",899.99,899.99,869.99,0,"HP - ENVY Desktop - Intel Core i7 - 16GB Memory - 2TB Hard Drive - Brushed Aluminum""","HP ENVY 750-120 Desktop (Intel Core i7, 12 GB RAM, 2 TB HDD, NVIDIA GeForce GT 730 GPU)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/HP-750-120-Desktop-NVIDIA-GeForce/dp/B015AD1YOC/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466652306&sr=8-1&keywords=HP+-+ENVY+Desktop+-+Intel+Core+i7+-+16GB+Memory+-+2TB+Hard+Drive+-+Brushed+Aluminum%22",NA,"","Regular Price",0,900,"Electronics",40,"USA_40"
"269","29-Jun-16","22-Jun-16","4370600",899.99,899.99,829.99,0,"HP - ENVY Desktop - Intel Core i7 - 16GB Memory - 2TB Hard Drive - Brushed Aluminum""","HP ENVY 750-120 Desktop (Intel Core i7, 12 GB RAM, 2 TB HDD, NVIDIA GeForce GT 730 GPU)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/HP-750-120-Desktop-NVIDIA-GeForce/dp/B015AD1YOC/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467256980&sr=8-1&keywords=HP+-+ENVY+Desktop+-+Intel+Core+i7+-+16GB+Memory+-+2TB+Hard+Drive+-+Brushed+Aluminum%22",NA,"","Regular Price",7,900,"Electronics",40,"USA_40"
"270","23-Jun-16","22-Jun-16","4370600",899.99,899.99,869.99,0,"HP - ENVY Desktop - Intel Core i7 - 16GB Memory - 2TB Hard Drive - Brushed Aluminum""","HP ENVY 750-120 Desktop (Intel Core i7, 12 GB RAM, 2 TB HDD, NVIDIA GeForce GT 730 GPU)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/HP-750-120-Desktop-NVIDIA-GeForce/dp/B015AD1YOC/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466738667&sr=8-1&keywords=HP+-+ENVY+Desktop+-+Intel+Core+i7+-+16GB+Memory+-+2TB+Hard+Drive+-+Brushed+Aluminum%22",NA,"","Regular Price",1,900,"Electronics",40,"USA_40"
"271","28-Jun-16","21-Jun-16","4385104",29.99,29.99,21.98,0,"Wiremold - CordMate II Cord Cover Kit - White""","Wiremold CMK50 Cord Mate II Kit","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Wiremold-CMK50-Cord-Mate-Kit/dp/B0015EDVVU/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467171740&sr=8-1&keywords=Wiremold+-+CordMate+II+Cord+Cover+Kit+-+White%22",NA,"","Regular Price",7,900,"Electronics",40,"USA_40"
"272","21-Jun-16","14-Jun-16","3436118",49.99,49.99,47.7,0,"Logitech - H600 Wireless Headset - Black""","Logitech Wireless Headset H600 Over-The-Head Design","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Logitech-Wireless-Headset-Over--Design/dp/B005GTO07O/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466565913&sr=8-1&keywords=Logitech+-+H600+Wireless+Headset+-+Black%22",1,"","Regular Price",7,900,"Electronics",40,"USA_40"
"273","16-Jun-16","14-Jun-16","8292199",19.99,19.99,14.99,0,"Olympus - ME-52 Lavalier Microphone - Black""","Olympus ME-52W Noise Canceling Microphone","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Olympus-ME-52W-Noise-Canceling-Microphone/dp/B000MYPPPE/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466134379&sr=8-1&keywords=Olympus+-+ME-52+Lavalier+Microphone+-+Black%22",1,"","Regular Price",2,900,"Electronics",40,"USA_40"
"274","2-Jun-16","26-May-16","6500485",72.99,72.99,56.94,1,"Lowepro - Photo Hatchback 16L AW Camera Backpack - Slate Gray""","Lowepro Photo Hatchback 16L Camera Backpack - Daypack Style Backpack For DSLR and Mirrorless Cameras","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Lowepro-Photo-Hatchback-Camera-Backpack/dp/B008O8EGOQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464924016&sr=8-1&keywords=Lowepro+-+Photo+Hatchback+16L+AW+Camera+Backpack+-+Slate+Gray%22",1,"","Regular Price",7,900,"Electronics",40,"USA_40"
"275","3-May-16","30-Apr-16","6506028",29.99,29.99,19.44,0,"Far Cry 4 - Xbox One","Far Cry 4 - Xbox One","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Far-Cry-4-Xbox-One/dp/B00KAED7OC/ref=sr_1_1?ie=UTF8&qid=1462331572&sr=8-1&keywords=Far+Cry+4+-+Xbox+One",1,"","Regular Price",3,900,"Electronics",40,"USA_40"
"276","22-Jun-16","21-Jun-16","4385104",29.99,29.99,22.99,0,"Wiremold - CordMate II Cord Cover Kit - White""","Wiremold CMK50 Cord Mate II Kit","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Wiremold-CMK50-Cord-Mate-Kit/dp/B0015EDVVU/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466654045&sr=8-1&keywords=Wiremold+-+CordMate+II+Cord+Cover+Kit+-+White%22",NA,"","Regular Price",1,900,"Electronics",40,"USA_40"
"277","18-Jun-16","14-Jun-16","4396202",69.99,69.99,69,1,"Adobe Premiere Elements 14 - Windows|Mac""","Adobe Premiere Elements 14","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Adobe-65263910-Premiere-Elements-14/dp/B014GP8UU6/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466305942&sr=8-1&keywords=Adobe+Premiere+Elements+14+-+Windows%7CMac%22",1,"","Regular Price",4,900,"Electronics",40,"USA_40"
"278","21-Jun-16","14-Jun-16","4396202",69.99,69.99,69,1,"Adobe Premiere Elements 14 - Windows|Mac""","Adobe Premiere Elements 14","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Adobe-65263910-Premiere-Elements-14/dp/B014GP8UU6/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466565141&sr=8-1&keywords=Adobe+Premiere+Elements+14+-+Windows%7CMac%22",1,"","Regular Price",7,900,"Electronics",40,"USA_40"
"279","8-May-16","1-May-16","4669009",39.99,39.99,25.24,0,"OtterBox - Commuter Series Case for Samsung Galaxy S 5 Cell Phones - Black""","OtterBox Defender Series Samsung Galaxy S5 Case, Frustration-Free Packaging, Black","Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.","http://www.amazon.com/OtterBox-Defender-Samsung-Frustration-Free-Packaging/dp/B00IPGVZWS/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1462763831&sr=8-1&keywords=OtterBox+-+Commuter+Series+Case+for+Samsung+Galaxy+S+5+Cell+Phones+-+Black%22",1,"","Regular Price",7,900,"Electronics",40,"USA_40"
"280","12-Jun-16","6-Jun-16","8860004",59.99,59.99,54.22,0,"NETGEAR - AC1200 Wireless-AC High-Gain Wi-Fi USB 3.0 Adapter - Black""","Netgear AC1200 Wi-Fi USB Adapter High Gain Dual Band USB 3.0 (A6210-100PAS)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Netgear-AC1200-Wi-Fi-Adapter-A6210-100PAS/dp/B00MRVJY1G/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465788704&sr=8-1&keywords=NETGEAR+-+AC1200+Wireless-AC+High-Gain+Wi-Fi+USB+3.0+Adapter+-+Black%22",NA,"","Regular Price",6,900,"Electronics",40,"USA_40"
"281","9-Jun-16","6-Jun-16","1764006",99.99,99.99,99,1,"Chamberlain - MyQ Garage Door Controller - Black""","Chamberlain MYQ-G0201 MyQ-Garage Controls Your Garage Door Opener with Your Smartphone","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Chamberlain-MYQ-G0201-MyQ-Garage-Controls-Smartphone/dp/B00EAD65UW/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465528687&sr=8-1&keywords=Chamberlain+-+MyQ+Garage+Door+Controller+-+Black%22",NA,"","Regular Price",3,900,"Electronics",40,"USA_40"
"282","27-Jun-16","22-Jun-16","4670053",299.99,199.99,149.99,1,"Epson - WorkForce WF-7620 Wireless Wide-Format All-In-One Printer - Black""","Epson WorkForce WF-7610 Wireless Color All-in-One Inkjet Printer with Scanner and Copier","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Epson-WorkForce-WF-7610-Wireless-Printer/dp/B00JXLGETI/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467084057&sr=8-1&keywords=Epson+-+WorkForce+WF-7620+Wireless+Wide-Format+All-In-One+Printer+-+Black%22",NA,"","Regular Price",5,900,"Electronics",40,"USA_40"
"283","6-Oct-15","6-Oct-15","7.54E+11",17.99,16.99,14.46,1,"7.54E+11","Garmin 10-24V - 2amp Vehicle Power Cable","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Garmin-10-24V-Vehicle-Power-Cable/dp/B0086CTL5Y/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1444189579&sr=8-1&keywords=753759989392",NA,"","",0,900,"Electronics",40,"USA_40"
"284","31-May-16","26-May-16","7957033",149.99,117.99,99.99,1,"Nespresso - Inissia Espresso Maker - Black""","Nespresso Inissia Espresso Maker, Black","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Nespresso-Inissia-Espresso-Maker-Black/dp/B00KMSLHDY/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464751318&sr=8-1&keywords=Nespresso+-+Inissia+Espresso+Maker+-+Black%22",1,"","Regular Price",5,900,"Electronics",40,"USA_40"
"285","25-Jun-16","21-Jun-16","7421008",129.99,129.99,169.99,0,"Philips - 9"" Dual-Screen Portable DVD Player - Black""","Philips PD9016P/37 LCD 9 Inches Dual Portable DVD Player (Black) (Refurbished)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Philips-PD9016P-37-Portable-Refurbished/dp/B00FEPF3EE/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466912138&sr=8-1&keywords=Philips+-+9%22+Dual-Screen+Portable+DVD+Player+-+Black%22",NA,"","Regular Price",4,900,"Electronics",40,"USA_40"
"286","3-Jun-16","31-May-16","4802012",29.99,29.99,29.42,0,"Sony - AM/FM Dual-Alarm Clock Radio - White""","Sony ICFC1T Dual Alarm Clock Radio, White","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Sony-ICFC1T-Alarm-Clock-Radio/dp/B00IIHWL6S/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465011012&sr=8-1&keywords=Sony+-+AM%2FFM+Dual-Alarm+Clock+Radio+-+White%22",1,"","Regular Price",3,900,"Electronics",40,"USA_40"
"287","7-Jun-16","7-Jun-16","4853800",399.99,399.99,397.99,0,"Samsung - UBD-K8500 4K Ultra HD Wi-Fi Built-In Blu-ray Player - Black""","Samsung UBD-K8500 3D Wi-Fi 4K Ultra HD Blu-ray Player (2016 Model)","Ships from and sold by Amazon.com.","http://www.amazon.com/Samsung-UBD-K8500-Wi-Fi-Blu-ray-Player/dp/B01A9V6OI6?ie=UTF8&keywords=Samsung%20-%20UBD-K8500%204K%20Ultra%20HD%20Wi-Fi%20Built-In%20Blu-ray%20Player%20-%20Black%26%2334%3B&m=ATVPDKIKX0DER&qid=1465357196&ref_=sr_1_1&sr=8-1",NA,"","Regular Price",0,900,"Electronics",40,"USA_40"
"288","26-Jan-16","21-Jan-16","4428200",39.99,39.99,39.88,0,"Magic Bullet - Blender - Silver/Black","Magic Bullet Blender, Small, Silver","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Magic-Bullet-Blender-Small-Silver/dp/B012T634SM/ref=sr_1_1?ie=UTF8&qid=1453868702&sr=8-1&keywords=Magic+Bullet+-+Blender+-+Silver%2FBlack",1,"","Regular Price",5,900,"Electronics",40,"USA_40"
"289","7-May-16","30-Apr-16","8864513",99.99,99.99,99,0,"BoseŒ¬ - CompanionŒ¬ 2 Series III Multimedia Speaker System (2-Piece)""","Bose Companion 2 Series III Multimedia Speakers","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Bose-Companion-III-Multimedia-Speakers/dp/B00CD1PTF0/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1462677101&sr=8-1&keywords=Bose%C2%AE+-+Companion%C2%AE+2+Series+III+Multimedia+Speaker+System+%282-Piece%29%22",1,"","Regular Price",7,900,"Electronics",40,"USA_40"
"290","1-Jun-16","26-May-16","8547011",49.99,59.99,51.26,0,"Dark Souls III - Xbox One""","Dark Souls III - Xbox One Standard Edition","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Dark-Souls-III-Xbox-One-Standard/dp/B00Z9LUCEY/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464839730&sr=8-1&keywords=Dark+Souls+III+-+Xbox+One%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"291","19-Jun-16","14-Jun-16","4396401",69.99,69.99,69,1,"Adobe Photoshop Elements 14 - Windows|Mac""","Adobe Photoshop Elements 14","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Adobe-65263875-Photoshop-Elements-14/dp/B014GP8XGM/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466392334&sr=8-1&keywords=Adobe+Photoshop+Elements+14+-+Windows%7CMac%22",1,"","Regular Price",5,900,"Electronics",40,"USA_40"
"292","7-May-16","1-May-16","4503900",19.99,19.99,7.99,0,"GoPro - Tripod Mounts - Black""","GoPro Tripod Mount","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/GoPro-GTRA30-Tripod-Mount/dp/B002RCLYXG/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1462677207&sr=8-1&keywords=GoPro+-+Tripod+Mounts+-+Black%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"293","8-Jun-16","6-Jun-16","4651511",59.99,59.99,59.95,0,"Lutron - Caseta Wireless Dimmer Switch Kit - White""","Lutron P-PKG1W-WH Caseta Wireless 600-watt/150-watt Multi-Location In-Wall Dimmer with Pico Remote Control Kit, White","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Lutron-P-PKG1W-WH-Wireless-600-watt-Multi-Location/dp/B00JJY0S4G?ie=UTF8&keywords=Lutron%20-%20Caseta%20Wireless%20Dimmer%20Switch%20Kit%20-%20White%26%2334%3B&m=ATVPDKIKX0DER&qid=1465442812&ref_=sr_1_1&sr=8-1",NA,"","Regular Price",2,900,"Electronics",40,"USA_40"
"294","9-Jun-16","6-Jun-16","7239025",13.99,14.99,49.99,1,"ZAGG - InvisibleShield HD Clear Screen Protector for Samsung Galaxy Tab A 9.7 - Clear""","ZAGG InvisibleShield HD Glass for Samsung Galaxy Tab A 9.7"" Screen (T97HGS-F00)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/ZAGG-InvisibleShield-Samsung-Galaxy-T97HGS-F00/dp/B015ZNVX3Y/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465530416&sr=8-1&keywords=ZAGG+-+InvisibleShield+HD+Clear+Screen+Protector+for+Samsung+Galaxy+Tab+A+9.7+-+Clear%22",NA,"","Regular Price",3,900,"Electronics",40,"USA_40"
"295","7-Jun-16","6-Jun-16","1764006",99.99,99.99,99,1,"Chamberlain - MyQ Garage Door Controller - Black""","Chamberlain MYQ-G0201 MyQ-Garage Controls Your Garage Door Opener with Your Smartphone","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Chamberlain-MYQ-G0201-MyQ-Garage-Controls-Smartphone/dp/B00EAD65UW?ie=UTF8&keywords=Chamberlain%20-%20MyQ%20Garage%20Door%20Controller%20-%20Black%26%2334%3B&m=ATVPDKIKX0DER&qid=1465355909&ref_=sr_1_1&sr=8-1",NA,"","Regular Price",1,900,"Electronics",40,"USA_40"
"296","1-Jun-16","26-May-16","7341028",49.99,29.99,32.69,1,"Tom Clancy's Rainbow Six Siege - Xbox One""","Tom Clancy's Rainbow Six Siege - Xbox One","Ships from and sold by Amazon.com exclusively for Prime members. Details Gift-wrap available.","https://www.amazon.com/Tom-Clancys-Rainbow-Six-Siege-Xbox/dp/B00KVHSNB0/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464838192&sr=8-1&keywords=Tom+Clancy%27s+Rainbow+Six+Siege+-+Xbox+One%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"297","9-Jun-16","6-Jun-16","4446201",399.99,382.99,359.99,1,"NETGEAR - Nighthawk X8 AC5300 Tri-Band Quad Stream Wireless-AC Router - Black""","Netgear AC5300 Nighthawk X8 Tri-Band WiFi Router (R8500-100NAS)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Netgear-AC5300-Nighthawk-Tri-Band-R8500-100NAS/dp/B015PD3HOC/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465529504&sr=8-1&keywords=NETGEAR+-+Nighthawk+X8+AC5300+Tri-Band+Quad+Stream+Wireless-AC+Router+-+Black%22",NA,"","Regular Price",3,900,"Electronics",40,"USA_40"
"298","8-Jun-16","6-Jun-16","4651100",99.99,99.99,99.95,0,"Lutron - Caseta Wireless Smart Bridge Kit - White""","Lutron P-BDG-PKG1W Caseta Wireless Dimmer Kit with Smart Bridge, White, Works with Alexa","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Lutron-P-BDG-PKG1W-Caseta-Wireless-Dimmer/dp/B00MXCRAX8?ie=UTF8&keywords=Lutron%20-%20Caseta%20Wireless%20Smart%20Bridge%20Kit%20-%20White%26%2334%3B&m=ATVPDKIKX0DER&qid=1465442826&ref_=sr_1_1&sr=8-1",NA,"","Regular Price",2,900,"Electronics",40,"USA_40"
"299","20-Jun-16","14-Jun-16","3667213",15.99,15.99,14.67,0,"Texas Instruments - Scientific Calculator""","Texas Instruments TI-30X IIS 2-Line Scientific Calculator, Black with Blue Accents","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Texas-Instruments-Scientific-Calculator-Accents/dp/B00000JBNX/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466480322&sr=8-1&keywords=Texas+Instruments+-+Scientific+Calculator%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"300","7-Jun-16","6-Jun-16","4651511",59.99,59.99,59.95,0,"Lutron - Caseta Wireless Dimmer Switch Kit - White""","Lutron P-PKG1W-WH Caseta Wireless 600-watt/150-watt Multi-Location In-Wall Dimmer with Pico Remote Control Kit, White","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Lutron-P-PKG1W-WH-Wireless-600-watt-Multi-Location/dp/B00JJY0S4G?ie=UTF8&keywords=Lutron%20-%20Caseta%20Wireless%20Dimmer%20Switch%20Kit%20-%20White%26%2334%3B&m=ATVPDKIKX0DER&qid=1465356410&ref_=sr_1_1&sr=8-1",NA,"","Regular Price",1,900,"Electronics",40,"USA_40"
"301","10-Jun-16","6-Jun-16","4651511",59.99,59.99,59.95,0,"Lutron - Caseta Wireless Dimmer Switch Kit - White""","Lutron P-PKG1W-WH Caseta Wireless 600-watt/150-watt Multi-Location In-Wall Dimmer with Pico Remote Control Kit, White","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Lutron-P-PKG1W-WH-Wireless-600-watt-Multi-Location/dp/B00JJY0S4G/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465615691&sr=8-1&keywords=Lutron+-+Caseta+Wireless+Dimmer+Switch+Kit+-+White%22",NA,"","Regular Price",4,900,"Electronics",40,"USA_40"
"302","11-Jun-16","7-Jun-16","4938104",39.99,38.99,35.16,1,"Speck - CandyShell Inked Case for Samsung Galaxy S7 Cell Phones - Vintage Bouquet Grey/Shocking Pink""","Speck Samsung Galaxy S 7 Candyshell Inked Case","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Speck-Products-CandyShell-Shocking-Protective/dp/B01BCWL49U/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465703089&sr=8-1&keywords=Speck+-+CandyShell+Inked+Case+for+Samsung+Galaxy+S7+Cell+Phones+-+Vintage+Bouquet+Grey%2FShocking+Pink%22",NA,"","Regular Price",4,900,"Electronics",40,"USA_40"
"303","6-May-16","1-May-16","4669009",39.99,39.99,25.15,0,"OtterBox - Commuter Series Case for Samsung Galaxy S 5 Cell Phones - Black","OtterBox Defender Series Samsung Galaxy S5 Case, Frustration-Free Packaging, Black","Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.","http://www.amazon.com/OtterBox-Defender-Samsung-Frustration-Free-Packaging/dp/B00IPGVZWS/ref=sr_1_1?ie=UTF8&qid=1462591047&sr=8-1&keywords=OtterBox+-+Commuter+Series+Case+for+Samsung+Galaxy+S+5+Cell+Phones+-+Black",1,"","Regular Price",5,900,"Electronics",40,"USA_40"
"304","29-Jun-16","22-Jun-16","4670053",299.99,199.99,199.99,1,"Epson - WorkForce WF-7620 Wireless Wide-Format All-In-One Printer - Black""","Epson WorkForce WF-7620 Wireless Color All-in-One Inkjet Printer with Scanner and Copier","Ships from and sold by Amazon.com exclusively for Prime members. Details Gift-wrap available.","https://www.amazon.com/Epson-WorkForce-WF-7620-Wireless-Printer/dp/B00JXLGELG/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467256832&sr=8-1&keywords=Epson+-+WorkForce+WF-7620+Wireless+Wide-Format+All-In-One+Printer+-+Black%22",NA,"","Regular Price",7,900,"Electronics",40,"USA_40"
"305","26-May-16","21-May-16","3215111",12.99,12.99,11.84,0,"Nintendo - amiibo Figure (Peach)""","Peach amiibo (Super Mario Bros Series)","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Peach-amiibo-Super-Mario-Wii-U/dp/B00S7O6QWM/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464318768&sr=8-1&keywords=Nintendo+-+amiibo+Figure+%28Peach%29%22",1,"","Regular Price",5,900,"Electronics",40,"USA_40"
"306","31-May-16","26-May-16","7010007",64.99,64.99,46.83,0,"Sony - DUALSHOCK 4 Wireless Controller for PlayStation 4 - Glacier White""","DualShock 4 Wireless Controller for PlayStation 4 - Glacier White","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/DualShock-Wireless-Controller-PlayStation-Glacier-4/dp/B00KVP76G0/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464751702&sr=8-1&keywords=Sony+-+DUALSHOCK+4+Wireless+Controller+for+PlayStation+4+-+Glacier+White%22",1,"","Regular Price",5,900,"Electronics",40,"USA_40"
"307","7-Jun-16","1-Jun-16","6935119",199.99,129.99,42.17,1,"Altec Lansing - Boom Jacket Bluetooth Speaker - Red""","Altec Lansing The Jacket Bluetooth Speaker, Black (iMW455)","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Altec-Lansing-Bluetooth-Speaker-iMW455/dp/B00ECL8IN4?ie=UTF8&keywords=Altec%20Lansing%20-%20Boom%20Jacket%20Bluetooth%20Speaker%20-%20Red%26%2334%3B&m=ATVPDKIKX0DER&qid=1465355518&ref_=sr_1_1&sr=8-1",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"308","27-Jun-16","21-Jun-16","4680903",24.99,24.99,24.99,0,"Garmin - Suction Cup Mounting Kit for Ní_vi 25x5 and 50 Series GPS""","Garmin Suction Cup Kit (ní_vi 2555, ní_vi 2595, ní_vi 50)","Ships from and sold by Amazon.com.","https://www.amazon.com/Garmin-Suction-n%C3%BCvi-2555-2595/dp/B006RE6BSI/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467084067&sr=8-1&keywords=Garmin+-+Suction+Cup+Mounting+Kit+for+N%C3%BCvi+25x5+and+50+Series+GPS%22",NA,"","Regular Price",6,900,"Electronics",40,"USA_40"
"309","7-Jun-16","6-Jun-16","4682804",499.99,499.99,496.99,0,"Nest - Cam Security Cameras (3-Pack)""","Nest Cam Security Camera 3 Pack","Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.","http://www.amazon.com/Nest-Cam-Security-Camera-Pack/dp/B0177FO9X4?ie=UTF8&keywords=Nest%20-%20Cam%20Security%20Cameras%20(3-Pack)%26%2334%3B&m=ATVPDKIKX0DER&qid=1465356647&ref_=sr_1_1&sr=8-1",NA,"","Regular Price",1,900,"Electronics",40,"USA_40"
"310","7-Jun-16","6-Jun-16","4747312",179.99,179.99,179.99,0,"Amazon - Echo""","Amazon Echo","Ships from and sold by Amazon Digital Services LLC. Gift-wrap available.","http://www.amazon.com/Amazon-Echo-Bluetooth-Speaker-with-WiFi-Alexa/dp/B00X4WHP5E?ie=UTF8&keywords=Amazon%20-%20Echo%26%2334%3B&m=ATVPDKIKX0DER&qid=1465355531&ref_=sr_1_1&sr=8-1",NA,"","Regular Price",1,900,"Electronics",40,"USA_40"
"311","1-Jun-16","26-May-16","7010007",64.99,64.99,47.93,0,"Sony - DUALSHOCK 4 Wireless Controller for PlayStation 4 - Glacier White""","DualShock 4 Wireless Controller for PlayStation 4 - Glacier White","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/DualShock-Wireless-Controller-PlayStation-Glacier-4/dp/B00KVP76G0/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464838004&sr=8-1&keywords=Sony+-+DUALSHOCK+4+Wireless+Controller+for+PlayStation+4+-+Glacier+White%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"312","10-Jun-16","6-Jun-16","8860004",59.99,59.99,54.22,0,"NETGEAR - AC1200 Wireless-AC High-Gain Wi-Fi USB 3.0 Adapter - Black""","Netgear AC1200 Wi-Fi USB Adapter High Gain Dual Band USB 3.0 (A6210-100PAS)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Netgear-AC1200-Wi-Fi-Adapter-A6210-100PAS/dp/B00MRVJY1G/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465615998&sr=8-1&keywords=NETGEAR+-+AC1200+Wireless-AC+High-Gain+Wi-Fi+USB+3.0+Adapter+-+Black%22",NA,"","Regular Price",4,900,"Electronics",40,"USA_40"
